match_id,ElapsedTime,SetNo,P1GamesWon,P2GamesWon,SetWinner,GameNo,GameWinner,PointNumber,PointWinner,PointServer,Speed_KMH,Rally,P1Score,P2Score,P1Momentum,P2Momentum,P1PointsWon,P2PointsWon,P1Ace,P2Ace,P1Winner,P2Winner,P1DoubleFault,P2DoubleFault,P1UnfErr,P2UnfErr,P1NetPoint,P2NetPoint,P1NetPointWon,P2NetPointWon,P1BreakPoint,P2BreakPoint,P1BreakPointWon,P2BreakPointWon,P1FirstSrvIn,P2FirstSrvIn,P1FirstSrvWon,P2FirstSrvWon,P1SecondSrvIn,P2SecondSrvIn,P1SecondSrvWon,P2SecondSrvWon,P1ForcedError,P2ForcedError,History,Speed_MPH,P1BreakPointMissed,P2BreakPointMissed,ServeIndicator,Serve_Direction,Winner_FH,Winner_BH,ServingTo,P1TurningPoint,P2TurningPoint,ServeNumber,WinnerType,WinnerShotType,P1DistanceRun,P2DistanceRun,RallyCount,ServeWidth,ServeDepth,ReturnDepth
2017-frenchopen-1220,1:16:26,2,3,4,0,8,0,105,1,2,208,,30,40,,,46,59,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,,,,,,,,,,,11010,129,0,0,2,,,,,,,1,0,F,0.000,0.000,6,,,
2017-frenchopen-1220,1:17:05,2,3,5,0,8,2,106,2,2,208,,0,0,,,46,60,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,,,,,,,,,,12022,129,0,0,1,,,,,,,1,0,0,0.000,0.000,5,,,
2017-frenchopen-1220,1:17:58,2,3,5,0,9,0,107,2,1,160,,0,15,,,46,61,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,22010,99,0,0,1,,,,,,,2,0,B,0.000,0.000,6,,,
2017-frenchopen-1220,1:18:34,2,3,5,0,9,0,108,1,1,135,,15,15,,,47,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,21030,83,0,0,1,,,,,,,2,0,0,0.000,0.000,5,,,
2017-frenchopen-1220,1:19:06,2,3,5,0,9,0,109,2,1,162,,15,30,,,47,62,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,22010,100,0,0,1,,,,,,,1,0,B,0.000,0.000,4,,,
2017-frenchopen-1220,1:19:32,2,3,5,0,9,0,110,1,1,150,,30,30,,,48,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,22030,93,0,0,1,,,,,,,1,0,0,0.000,0.000,1,,,
2017-frenchopen-1220,1:19:52,2,3,5,0,9,0,111,1,1,153,,40,30,,,49,62,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,,,,,,22020,95,0,0,1,,,,,,,2,0,0,0.000,0.000,13,,,
2017-frenchopen-1220,1:20:42,2,4,5,0,9,1,112,1,1,144,,0,0,,,50,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,22032,89,0,0,2,,,,,,,2,0,0,0.000,0.000,1,,,
2017-frenchopen-1220,1:22:42,2,4,5,0,10,0,113,1,2,148,,15,0,,,51,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,22030,92,0,0,2,,,,,,,2,0,0,0.000,0.000,6,,,
2017-frenchopen-1220,1:23:25,2,4,5,0,10,0,114,2,2,206,,15,15,,,51,63,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,,,,,,,,,,,11030,128,0,0,2,,,,,,,1,0,0,0.000,0.000,5,,,
2017-frenchopen-1220,1:23:59,2,4,5,0,10,0,115,2,2,183,,15,30,,,51,64,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,21010,113,0,0,2,,,,,,,1,0,F,0.000,0.000,3,,,
2017-frenchopen-1220,1:24:28,2,4,5,0,10,0,116,2,2,186,,15,40,,,51,65,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,23000,115,0,0,2,,,,,,,1,0,0,0.000,0.000,1,,,
2017-frenchopen-1220,1:24:49,2,4,6,2,10,2,117,2,2,213,,0,0,,,51,66,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,,,,,,,,,,,21513,132,0,0,1,,,,,,,1,0,F,0.000,0.000,5,,,
2017-frenchopen-1220,1:29:34,3,0,0,0,1,0,118,1,1,159,,15,0,,,52,66,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,,,,,,21020,98,0,0,1,,,,,,,1,0,0,0.000,0.000,7,,,
2017-frenchopen-1220,1:30:00,3,0,0,0,1,0,119,2,1,178,,15,15,,,52,67,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,21010,110,0,0,1,,,,,,,1,0,F,0.000,0.000,4,,,
2017-frenchopen-1220,1:30:23,3,0,0,0,1,0,120,1,1,183,,30,15,,,53,67,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,11010,113,0,0,1,,,,,,,1,0,F,0.000,0.000,3,,,
2017-frenchopen-1220,1:30:43,3,0,0,0,1,0,121,1,1,149,,40,15,,,54,67,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,,,,,,22020,92,0,0,1,,,,,,,1,0,0,0.000,0.000,7,,,
2017-frenchopen-1220,1:31:10,3,1,0,0,1,1,122,1,1,165,,0,0,,,55,67,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,,,,,,,,,,,11012,102,0,0,2,,,,,,,1,0,F,0.000,0.000,5,,,
2017-frenchopen-1220,1:32:19,3,1,0,0,2,0,123,1,2,153,,15,0,,,56,67,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,,,,,,22020,95,0,0,2,,,,,,,2,0,0,0.000,0.000,6,,,
2017-frenchopen-1220,1:32:58,3,1,0,0,2,0,124,2,2,193,,15,15,,,56,68,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,,,,,,,,,,,12030,120,0,0,2,,,,,,,1,0,0,0.000,0.000,5,,,
2017-frenchopen-1220,1:33:29,3,1,0,0,2,0,125,2,2,168,,15,30,,,56,69,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,,,,,,,,,,12020,104,0,0,2,,,,,,,1,0,0,0.000,0.000,5,,,
2017-frenchopen-1220,1:33:55,3,1,0,0,2,0,126,2,2,197,,15,40,,,56,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,11030,122,0,0,2,,,,,,,1,0,0,0.000,0.000,3,,,
2017-frenchopen-1220,1:34:18,3,1,1,0,2,2,127,2,2,202,,0,0,,,56,71,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,21012,125,0,0,1,,,,,,,1,0,F,0.000,0.000,3,,,
2017-frenchopen-1220,1:34:57,3,1,1,0,3,0,128,2,1,170,,0,15,,,56,72,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,,,,,,,,,,11020,105,0,0,1,,,,,,,1,0,0,0.000,0.000,8,,,
2017-frenchopen-1220,1:35:30,3,1,1,0,3,0,129,1,1,150,,15,15,,,57,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,22030,93,0,0,1,,,,,,,1,0,0,0.000,0.000,3,,,
2017-frenchopen-1220,1:35:54,3,1,1,0,3,0,130,2,1,151,,15,30,,,57,73,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,,,,,,,,,,,21510,93,0,0,1,,,,,,,2,0,F,0.000,0.000,8,,,
2017-frenchopen-1220,1:36:36,3,1,1,0,3,0,131,2,1,156,,15,40,,,57,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,11030,97,0,0,1,,,,,,,1,0,0,0.000,0.000,2,,,
2017-frenchopen-1220,1:37:00,3,1,1,0,3,0,132,1,1,160,,30,40,,,58,74,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,,,,,,,,,,,11010,99,0,1,1,,,,,,,2,0,F,0.000,0.000,13,,,
2017-frenchopen-1220,1:37:53,3,1,1,0,3,0,133,1,1,133,,40,40,,,59,74,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,,,,,,,,,,,11010,82,0,1,1,,,,,,,1,0,F,0.000,0.000,3,,,
2017-frenchopen-1220,1:38:32,3,1,1,0,3,0,134,1,1,195,,AD,40,,,60,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,22030,121,0,0,1,,,,,,,1,0,0,0.000,0.000,1,,,
2017-frenchopen-1220,1:38:50,3,2,1,0,3,1,135,1,1,142,,0,0,,,61,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,22032,88,0,0,2,,,,,,,1,0,0,0.000,0.000,9,,,
2017-frenchopen-1220,1:41:19,3,2,1,0,4,0,136,2,2,0,,0,15,,,61,75,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,21010,0,0,0,2,,,,,,,1,0,F,0.000,0.000,0,,,
2017-frenchopen-1220,1:41:40,3,2,1,0,4,0,137,2,2,200,,0,30,,,61,76,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,21010,124,0,0,2,,,,,,,1,0,F,0.000,0.000,9,,,
2017-frenchopen-1220,1:43:14,3,2,1,0,4,0,138,1,2,0,,15,30,,,62,76,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,,,,,,,,,,,25000,0,0,0,2,,,,,,,0,0,0,0.000,0.000,0,,,
2017-frenchopen-1220,1:43:33,3,2,1,0,4,0,139,2,2,137,,15,40,,,62,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,12030,85,0,0,2,,,,,,,2,0,0,0.000,0.000,1,,,
2017-frenchopen-1220,1:44:01,3,2,2,0,4,2,140,2,2,204,,0,0,,,62,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,12032,126,0,0,1,,,,,,,1,0,0,0.000,0.000,1,,,
2017-frenchopen-1220,1:44:36,3,2,2,0,5,0,141,1,1,147,,15,0,,,63,78,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,,,,,,,,,,,21030,91,0,0,1,,,,,,,2,0,0,0.000,0.000,9,,,
2017-frenchopen-1220,1:45:16,3,2,2,0,5,0,142,1,1,150,,30,0,,,64,78,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,,,,,,,,,,,11010,93,0,0,1,,,,,,,1,0,F,0.000,0.000,5,,,
2017-frenchopen-1220,1:45:43,3,2,2,0,5,0,143,1,1,191,,40,0,,,65,78,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,,,,,,,,,,,11010,118,0,0,1,,,,,,,1,0,F,0.000,0.000,3,,,
2017-frenchopen-1220,1:46:12,3,2,2,0,5,0,144,2,1,146,,40,15,,,65,79,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,,,,,,,,,,11030,90,0,0,1,,,,,,,2,0,0,0.000,0.000,4,,,
2017-frenchopen-1220,1:46:58,3,3,2,0,5,1,145,1,1,188,,0,0,,,66,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,22032,116,0,0,2,,,,,,,1,0,0,0.000,0.000,3,,,
2017-frenchopen-1220,1:48:56,3,3,2,0,6,0,146,1,2,202,,15,0,,,67,79,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,,,,,,,,,,21430,125,0,0,2,,,,,,,1,0,0,0.000,0.000,6,,,
2017-frenchopen-1220,1:49:32,3,3,2,0,6,0,147,2,2,0,,15,15,,,67,80,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,23000,0,0,0,2,,,,,,,1,0,0,0.000,0.000,0,,,
2017-frenchopen-1220,1:49:52,3,3,2,0,6,0,148,2,2,175,,15,30,,,67,81,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,,,,,,,,,,,21510,108,0,0,2,,,,,,,1,0,F,0.000,0.000,7,,,
2017-frenchopen-1220,1:50:38,3,3,2,0,6,0,149,2,2,193,,15,40,,,67,82,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,21010,120,0,0,2,,,,,,,1,0,F,0.000,0.000,3,,,
2017-frenchopen-1220,1:51:14,3,3,2,0,6,0,150,1,2,162,,30,40,,,68,82,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,,,,,,,,,,,12010,100,0,0,2,,,,,,,2,0,B,0.000,0.000,12,,,
2017-frenchopen-1220,1:52:08,3,3,2,0,6,0,151,1,2,141,,40,40,,,69,82,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,,,,,,,,,,22430,87,0,0,2,,,,,,,2,0,0,0.000,0.000,2,,,
2017-frenchopen-1220,1:52:50,3,3,2,0,6,0,152,2,2,153,,40,AD,,,69,83,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,21010,95,0,0,2,,,,,,,2,0,F,0.000,0.000,3,,,
2017-frenchopen-1220,1:53:26,3,3,3,0,6,2,153,2,2,191,,0,0,,,69,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,12032,118,0,0,1,,,,,,,1,0,0,0.000,0.000,1,,,
2017-frenchopen-1220,1:54:24,3,3,3,0,7,0,154,1,1,158,,15,0,,,70,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,22030,98,0,0,1,,,,,,,2,0,0,0.000,0.000,1,,,
2017-frenchopen-1220,1:54:52,3,3,3,0,7,0,155,2,1,142,,15,15,,,70,85,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,,,,,,,,,,11020,88,0,0,1,,,,,,,1,0,0,0.000,0.000,2,,,
2017-frenchopen-1220,1:55:09,3,3,3,0,7,0,156,1,1,172,,30,15,,,71,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,22030,106,0,0,1,,,,,,,1,0,0,0.000,0.000,1,,,
2017-frenchopen-1220,1:55:24,3,3,3,0,7,0,157,1,1,174,,40,15,,,72,85,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,13000,108,0,0,1,,,,,,,1,0,0,0.000,0.000,1,,,
2017-frenchopen-1220,1:55:40,3,4,3,0,7,1,158,1,1,148,,0,0,,,73,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,21032,92,0,0,2,,,,,,,2,0,0,0.000,0.000,5,,,
2017-frenchopen-1220,1:57:54,3,4,3,0,8,0,159,1,2,0,,15,0,,,74,85,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,,,,,,,,,,,25000,0,0,0,2,,,,,,,0,0,0,0.000,0.000,0,,,
2017-frenchopen-1220,1:58:12,3,4,3,0,8,0,160,2,2,140,,15,15,,,74,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,11030,87,0,0,2,,,,,,,2,0,0,0.000,0.000,1,,,
2017-frenchopen-1220,1:58:44,3,4,3,0,8,0,161,1,2,173,,30,15,,,75,86,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,,,,,,,,,,,11010,107,0,0,2,,,,,,,1,0,F,0.000,0.000,4,,,
2017-frenchopen-1220,1:59:13,3,4,3,0,8,0,162,2,2,144,,30,30,,,75,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,12030,89,0,0,2,,,,,,,2,0,0,0.000,0.000,1,,,
2017-frenchopen-1220,1:59:48,3,4,3,0,8,0,163,2,2,203,,30,40,,,75,88,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,24000,126,0,0,2,,,,,,,1,S,0,0.000,0.000,1,,,
2017-frenchopen-1220,2:00:09,3,4,4,0,8,2,164,2,2,191,,0,0,,,75,89,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,21012,118,0,0,1,,,,,,,1,0,F,0.000,0.000,3,,,
2017-frenchopen-1220,2:00:42,3,4,4,0,9,0,165,1,1,165,,15,0,,,76,89,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,,,,,,22020,102,0,0,1,,,,,,,1,0,0,0.000,0.000,5,,,
2017-frenchopen-1220,2:01:03,3,4,4,0,9,0,166,2,1,129,,15,15,,,76,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,11030,80,0,0,1,,,,,,,1,0,0,0.000,0.000,2,,,
2017-frenchopen-1220,2:01:23,3,4,4,0,9,0,167,1,1,163,,30,15,,,77,90,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,,,,,,,,,,,11010,101,0,0,1,,,,,,,1,0,F,0.000,0.000,11,,,
2017-frenchopen-1220,2:02:05,3,4,4,0,9,0,168,1,1,136,,40,15,,,78,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,22030,84,0,0,1,,,,,,,2,0,0,0.000,0.000,3,,,
2017-frenchopen-1220,2:02:34,3,4,4,0,9,0,169,2,1,167,,40,30,,,78,91,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,21010,103,0,0,1,,,,,,,1,0,F,0.000,0.000,2,,,
2017-frenchopen-1220,2:02:54,3,5,4,0,9,1,170,1,1,0,,0,0,,,79,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,22032,0,0,0,2,,,,,,,1,0,0,0.000,0.000,1,,,
2017-frenchopen-1220,2:04:59,3,5,4,0,10,0,171,2,2,204,,0,15,,,79,92,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,21010,126,0,0,2,,,,,,,1,0,F,0.000,0.000,3,,,
2017-frenchopen-1220,2:05:20,3,5,4,0,10,0,172,2,2,203,,0,30,,,79,93,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,21010,126,0,0,2,,,,,,,1,0,F,0.000,0.000,3,,,
2017-frenchopen-1220,2:05:43,3,5,4,0,10,0,173,2,2,183,,0,40,,,79,94,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,23000,113,0,0,2,,,,,,,1,0,0,0.000,0.000,1,,,
2017-frenchopen-1220,2:06:00,3,5,5,0,10,2,174,2,2,208,,0,0,,,79,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,11032,129,0,0,1,,,,,,,1,0,0,0.000,0.000,1,,,
2017-frenchopen-1220,2:06:33,3,5,5,0,11,0,175,2,1,145,,0,15,,,79,96,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,,,,,,,,,,,22010,90,0,0,1,,,,,,,2,0,B,0.000,0.000,6,,,
2017-frenchopen-1220,2:07:12,3,5,5,0,11,0,176,1,1,167,,15,15,,,80,96,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,11010,103,0,0,1,,,,,,,1,0,F,0.000,0.000,3,,,
2017-frenchopen-1220,2:07:32,3,5,5,0,11,0,177,2,1,163,,15,30,,,80,97,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,21010,101,0,0,1,,,,,,,1,0,F,0.000,0.000,8,,,
2017-frenchopen-1220,2:08:11,3,5,5,0,11,0,178,1,1,141,,30,30,,,81,97,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,,,,,,22020,87,0,0,1,,,,,,,2,0,0,0.000,0.000,11,,,
2017-frenchopen-1220,2:08:58,3,5,5,0,11,0,179,2,1,167,,30,40,,,81,98,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,,,,,,,,,,,22010,103,0,0,1,,,,,,,1,0,B,0.000,0.000,4,,,
2017-frenchopen-1220,2:09:26,3,5,6,0,11,2,180,2,1,170,,0,0,,,81,99,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,,,,,,,,,,,11021,105,0,1,2,,,,,,,1,0,0,0.000,0.000,6,,,
2017-frenchopen-1220,2:11:41,3,5,6,0,12,0,181,1,2,0,,15,0,,,82,99,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,,,,,,,,,,,25000,0,0,0,2,,,,,,,0,0,0,0.000,0.000,0,,,
2017-frenchopen-1220,2:11:59,3,5,6,0,12,0,182,2,2,185,,15,15,,,82,100,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,21010,115,0,0,2,,,,,,,1,0,F,0.000,0.000,5,,,
2017-frenchopen-1220,2:12:31,3,5,6,0,12,0,183,2,2,159,,15,30,,,82,101,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,,,,,,,,,,12020,98,0,0,2,,,,,,,2,0,0,0.000,0.000,9,,,
2017-frenchopen-1220,2:13:17,3,5,6,0,12,0,184,2,2,186,,15,40,,,82,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,12030,115,0,0,2,,,,,,,1,0,0,0.000,0.000,1,,,
2017-frenchopen-1220,2:13:42,3,5,7,2,12,2,185,2,2,202,,0,0,,,82,103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,12034,125,0,0,1,,,,,,,1,0,0,0.000,0.000,3,,,
2017-frenchopen-1221,0:00:00,1,0,0,0,1,0,0,0,0,0,,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,0,0,0,0,,,,,,,0,0,0,0.000,0.000,0,,,
2017-frenchopen-1221,0:00:00,1,0,0,0,1,0,1,1,1,194,,15,0,,,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,,,,,,,,,,,11510,120,0,0,1,,,,,,,1,0,F,0.000,0.000,5,,,
2017-frenchopen-1221,0:00:28,1,0,0,0,1,0,2,1,1,155,,30,0,,,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,,,,,,22020,96,0,0,1,,,,,,,2,0,0,0.000,0.000,3,,,
2017-frenchopen-1221,0:01:06,1,0,0,0,1,0,3,2,1,161,,30,15,,,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,,,,,,,,,,11020,100,0,0,1,,,,,,,2,0,0,0.000,0.000,6,,,
2017-frenchopen-1221,0:01:49,1,0,0,0,1,0,4,1,1,202,,40,15,,,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,22030,125,0,0,1,,,,,,,1,0,0,0.000,0.000,3,,,
2017-frenchopen-1221,0:02:17,1,1,0,0,1,1,5,1,1,199,,0,0,,,4,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,,,,,,22022,123,0,0,2,,,,,,,1,0,0,0.000,0.000,5,,,
2017-frenchopen-1221,0:03:18,1,1,0,0,2,0,6,2,2,149,,0,15,,,4,2,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,,,,,,,,,,,22010,92,0,0,2,,,,,,,2,0,B,0.000,0.000,15,,,
2017-frenchopen-1221,0:04:10,1,1,0,0,2,0,7,2,2,177,,0,30,,,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,11030,110,0,0,2,,,,,,,1,0,0,0.000,0.000,1,,,
2017-frenchopen-1221,0:04:33,1,1,0,0,2,0,8,1,2,200,,15,30,,,5,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,,,,,,21020,124,0,0,2,,,,,,,1,0,0,0.000,0.000,2,,,
2017-frenchopen-1221,0:04:55,1,1,0,0,2,0,9,2,2,130,,15,40,,,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,12030,80,0,0,2,,,,,,,2,0,0,0.000,0.000,11,,,
2017-frenchopen-1221,0:06:23,1,1,1,0,2,2,10,2,2,0,,0,0,,,5,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,,,,,,,,,,11022,0,0,0,1,,,,,,,2,0,0,0.000,0.000,0,,,
2017-frenchopen-1221,0:06:56,1,1,1,0,3,0,11,1,1,157,,15,0,,,6,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,,,,,,22020,97,0,0,1,,,,,,,2,0,0,0.000,0.000,3,,,
2017-frenchopen-1221,0:07:31,1,1,1,0,3,0,12,1,1,178,,30,0,,,7,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,22030,110,0,0,1,,,,,,,1,0,0,0.000,0.000,1,,,
2017-frenchopen-1221,0:07:59,1,1,1,0,3,0,13,1,1,167,,40,0,,,8,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,12010,103,0,0,1,,,,,,,2,0,B,0.000,0.000,3,,,
2017-frenchopen-1221,0:09:24,1,2,1,0,3,1,14,1,1,188,,0,0,,,9,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,22032,116,0,0,2,,,,,,,1,0,0,0.000,0.000,3,,,
2017-frenchopen-1221,0:11:07,1,2,1,0,4,0,15,2,2,153,,0,15,,,9,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,22010,95,0,0,2,,,,,,,2,0,B,0.000,0.000,7,,,
2017-frenchopen-1221,0:12:02,1,2,1,0,4,0,16,1,2,133,,15,15,,,10,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,11010,82,0,0,2,,,,,,,2,0,F,0.000,0.000,8,,,
2017-frenchopen-1221,0:12:43,1,2,1,0,4,0,17,2,2,205,,15,30,,,10,7,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,23000,127,0,0,2,,,,,,,1,0,0,0.000,0.000,1,,,
2017-frenchopen-1221,0:13:03,1,2,1,0,4,0,18,1,2,130,,30,30,,,11,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,21030,80,0,0,2,,,,,,,2,0,0,0.000,0.000,6,,,
2017-frenchopen-1221,0:13:42,1,2,1,0,4,0,19,1,2,135,,40,30,,,12,7,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,,,,,,21020,83,0,0,2,,,,,,,2,0,0,0.000,0.000,2,,,
2017-frenchopen-1221,0:14:20,1,2,1,0,4,0,20,2,2,137,,40,40,,,12,8,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,,,,,,,,,,,12020,85,1,0,2,,,,,,,2,0,0,0.000,0.000,7,,,
2017-frenchopen-1221,0:15:05,1,2,1,0,4,0,21,2,2,0,,40,AD,,,12,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,11030,0,0,0,2,,,,,,,1,0,0,0.000,0.000,0,,,
2017-frenchopen-1221,0:15:30,1,2,1,0,4,0,22,1,2,138,,40,40,,,13,9,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,,,,,,21020,85,0,0,2,,,,,,,2,0,0,0.000,0.000,4,,,
2017-frenchopen-1221,0:16:23,1,2,1,0,4,0,23,1,2,0,,AD,40,,,14,9,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,,,,,,,,,,,25000,0,0,0,2,,,,,,,0,0,0,0.000,0.000,0,,,
2017-frenchopen-1221,0:17:16,1,3,1,0,4,1,24,1,2,0,,0,0,,,15,9,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,,,,,,,,,,,21021,0,1,0,1,,,,,,,2,0,0,0.000,0.000,0,,,
